Energy Usage Report (kWh) - Service Account 8001234567

Date,0:00,0:15,0:30,0:45,1:00,1:15,1:30,1:45,2:00,2:15,2:30,2:45,3:00,3:15,3:30,3:45,4:00,4:15,4:30,4:45,5:00,5:15,5:30,5:45,6:00,6:15,6:30,6:45,7:00,7:15,7:30,7:45,8:00,8:15,8:30,8:45,9:00,9:15,9:30,9:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45
4/7/2025,30.2520,30.8856,29.1798,28.8335,30.7469,31.6672,28.6351,29.8859,30.4940,29.2223,28.7061,28.5660,28.1245,31.6611,28.8534,31.3399,30.8828,30.6019,29.3045,30.5947,29.9671,29.3629,30.5566,41.5662,51.0619,61.4926,74.9173,83.8720,97.0895,95.4031,95.8891,92.9398,92.7575,97.0828,97.0443,95.3157,94.1334,94.2213,94.5777,94.0678,95.1610,97.0520,93.3658,95.4262,93.8098,93.9170,96.2428,93.6876,94.5409,96.9430,93.0667,94.4874,95.7977,94.2528,94.3089,94.9617,93.0544,96.3883,94.7579,95.0242,93.2707,96.4301,96.7096,95.7704,97.1517,96.7281,96.9186,94.9400,94.5466,95.5881,94.5826,84.3371,72.2895,63.1198,49.7670,42.6574,30.6178,29.4531,31.3068,30.5382,29.5585,30.6282,28.1741,31.6747,29.8431,28.7137,30.3121,28.4707,30.1094,29.4503,31.6691,28.4199,31.5769,31.2620,30.7895,29.0019
4/8/2025,29.7377,30.5675,30.8713,28.6360,29.4258,28.6205,27.9325,29.4324,28.3563,31.8471,28.6337,30.6789,27.9861,29.5922,29.7279,31.6890,29.8668,30.0863,31.0105,29.7602,30.9890,29.3644,31.6773,39.2608,53.1168,63.5629,75.3167,86.1434,94.2724,94.4786,93.8546,93.1684,93.3804,97.2204,94.7235,95.8461,94.4401,96.8761,97.0597,96.5120,96.2195,93.3306,94.4585,96.4861,93.9282,95.9454,96.6884,96.8583,94.7319,94.0346,96.3652,95.8221,94.9071,93.6023,93.9740,92.9394,95.3229,95.7526,93.3988,94.5295,96.6192,95.7981,93.9135,95.6296,95.8978,93.4993,96.9520,95.6273,94.6158,94.8250,94.8198,84.4532,75.3239,61.9823,50.0288,40.0342,30.6748,29.9855,28.1898,28.6089,30.8484,31.8048,28.5477,30.1082,28.8179,31.1690,30.3099,29.3373,29.3683,28.2045,31.6173,29.1833,27.9509,30.2786,29.0349,28.7575
4/9/2025,28.8004,29.6443,32.0768,30.8876,32.0350,28.8647,28.8360,27.8711,31.1316,30.1390,27.9574,27.9242,31.3482,30.7533,29.9478,31.6127,30.0228,31.1668,29.2353,31.8354,31.7710,29.9699,28.9167,40.8618,51.1847,61.6381,74.0658,85.6066,94.2757,96.7058,94.9019,94.9526,96.8666,95.0662,96.1812,93.6494,96.5427,93.6476,97.0432,96.2916,96.2623,95.1945,94.8960,94.7930,97.0924,94.8843,93.7560,96.6192,95.0069,97.0403,93.7689,93.2752,94.1693,93.0626,95.8694,94.1802,92.8897,96.8939,96.0211,95.4537,92.8524,93.0102,96.0144,94.8458,95.3685,96.3254,93.4317,95.0182,95.9292,95.1428,94.6865,83.5985,71.8280,61.7785,49.9188,41.5067,31.5193,31.7314,30.3313,32.1788,28.8959,29.9700,30.7491,30.3675,30.5262,27.9973,28.1173,30.9947,28.9548,30.9110,28.0489,30.9572,31.0526,32.2474,29.1701,30.6553
4/10/2025,30.2397,29.8836,31.9040,31.1468,31.4920,30.6591,30.7527,29.7616,27.7648,30.5027,31.9241,30.9631,27.8105,28.2100,28.3958,29.4259,29.3428,31.2437,29.2970,31.9788,28.5959,28.8258,28.1158,39.5547,50.6345,60.7813,74.6475,105.4224,94.1062,95.4120,94.3552,94.9187,94.0090,94.9157,95.7202,93.0042,97.1922,94.0754,94.8442,95.3579,95.6200,95.4389,95.1730,96.7587,95.9484,96.0965,96.3439,94.4939,94.1491,95.3495,95.4367,93.5515,95.4625,95.8569,93.1635,96.9614,93.6825,96.7307,97.1489,93.4258,95.1712,94.3227,93.3378,95.5662,96.5553,97.1100,94.8570,95.9265,96.2543,95.4595,95.4061,83.3537,75.3752,63.5686,50.5826,42.8907,31.0815,28.6865,31.4379,29.8703,28.6161,29.7055,30.9834,30.1030,32.1031,29.3162,30.0214,28.2054,31.4897,29.9833,29.3811,30.5022,29.0646,30.2218,28.6688,28.1602
4/11/2025,30.9877,29.4422,29.7885,27.9526,28.2348,29.8417,31.2070,29.5596,28.4774,31.7473,28.8813,30.4138,31.4095,29.9991,31.7888,31.2568,29.5468,30.3694,30.6978,28.0843,28.5084,29.4854,31.4300,41.6208,52.1189,60.5291,71.4411,82.7610,95.9382,93.1515,94.0341,95.2733,93.7466,96.7798,95.8657,95.3416,92.9220,95.3194,97.1576,97.1242,94.6004,96.8845,95.0723,94.8555,96.7086,95.9020,94.0764,94.6919,95.6002,93.1262,94.0756,95.2112,92.9686,93.4701,94.4349,96.7522,95.5578,94.0566,95.8712,95.1721,96.6183,93.1274,94.2128,93.2052,95.4867,95.0788,95.1529,94.8776,96.7934,96.1351,93.5081,84.1097,74.6542,63.6140,52.2938,41.9921,30.4261,32.0141,31.0018,27.9893,28.4980,29.4086,29.2295,31.6318,28.7922,31.0031,30.4851,28.7771,27.8688,28.8102,29.5758,28.4122,29.1738,27.9864,27.9379,28.5092
4/12/2025,32.2425,28.8290,30.0145,31.8981,27.9824,30.1037,30.3635,31.6973,31.6570,27.8641,30.5053,30.5759,28.5600,29.6017,29.7389,30.2047,29.6859,28.4504,30.0342,28.7427,30.8929,28.5590,30.0080,30.1195,29.3821,31.1134,30.1033,30.2456,32.3291,32.8132,31.0203,32.5683,31.8889,32.5454,35.4486,34.8330,35.4225,35.0609,37.0581,37.5636,33.9079,37.6917,37.2405,37.3022,36.7246,36.5562,37.9996,40.3437,39.6611,41.2433,41.0644,41.1771,38.8542,40.1663,39.6806,38.4911,40.1316,38.6507,38.9930,39.7284,37.8452,38.2414,38.4163,34.3653,35.1141,34.3346,35.5456,36.5756,36.2760,33.6831,35.2348,34.4152,32.8685,31.4440,32.1139,29.8018,31.8585,29.4650,32.2102,31.9246,31.5468,29.7116,30.2496,29.6241,29.9584,29.6489,30.3400,31.3984,31.3819,28.5711,30.7417,31.8171,28.8132,28.1169,31.1832,29.7678
4/13/2025,29.3395,31.6692,30.1493,28.7387,30.4169,28.9123,31.8546,30.4425,32.0747,30.4285,30.7206,31.5764,30.3090,29.5702,31.1612,30.7084,31.4001,31.8186,31.2902,29.0218,31.7630,30.4324,28.6549,32.1655,31.0026,30.9114,29.6937,29.0903,33.4523,33.2917,31.9384,32.5315,32.1482,33.6022,33.7989,33.2127,34.4879,34.7904,34.7067,37.0435,34.7627,36.3005,36.0512,38.0342,38.4778,37.1011,41.0709,41.3362,38.2642,41.1598,38.1458,38.5691,40.5252,40.8170,40.7791,41.3121,38.5928,39.1899,38.4544,37.3877,36.7665,36.7426,36.4306,36.1540,37.7678,34.7977,35.2885,35.7139,33.8319,32.2656,31.7820,31.7758,30.5298,33.2194,30.7086,31.6062,29.6834,33.0375,30.4596,30.6115,32.0082,29.4256,30.0156,30.7380,29.6369,29.5834,30.0594,31.4051,30.7538,29.1258,31.2653,31.0742,29.1143,28.9800,30.0825,28.1441
4/14/2025,30.3953,31.9512,30.3385,30.5965,31.3102,29.1593,29.5103,30.8122,30.2091,31.8155,31.6589,31.0960,28.7281,30.7621,30.8088,31.5244,28.2351,32.1073,28.1360,31.9159,28.2131,28.5929,31.3665,39.5946,51.0011,62.5306,73.1943,85.1979,95.7446,96.9980,95.0618,95.8865,93.9706,94.3838,93.3163,94.1960,95.7664,93.5061,95.9568,95.2047,94.7862,96.6581,94.7537,95.5441,94.8866,93.9157,93.6104,95.4888,96.1266,93.3934,96.5436,95.4020,94.7083,94.7427,95.0325,92.8249,96.5064,95.1672,96.1383,96.3564,96.8947,96.4070,95.3759,93.8768,94.9734,97.0285,96.2508,92.9692,93.2514,93.5103,94.3338,85.7463,74.1249,62.0678,50.7777,42.5950,27.8340,31.3394,30.1771,28.8326,31.9120,30.3793,29.5379,32.1926,31.1303,31.3362,30.8567,32.1212,29.9746,27.9352,29.8180,31.5362,28.9736,30.6262,27.8335,28.1967
4/15/2025,28.3246,28.7851,30.2790,31.7328,29.5448,29.6740,29.7732,27.9140,31.8430,32.1442,29.6954,28.3069,31.8326,30.4360,30.7974,31.0928,32.1695,30.9606,28.3788,31.1779,30.9992,28.5600,30.9376,42.8490,52.4840,61.7327,73.5444,85.1405,95.4361,95.6181,95.8213,94.8507,93.5105,95.1802,93.9449,92.8547,95.7729,96.2623,96.3177,96.5040,94.6989,93.5477,93.0589,95.0325,96.9211,94.1591,94.1467,96.1794,95.0709,93.6357,94.4942,95.9164,93.3787,93.5454,95.2245,96.1087,93.1647,94.0237,93.8801,93.8099,96.6544,96.4992,95.9577,95.8500,96.8533,93.4637,94.2475,95.0217,93.7223,95.0749,95.6632,83.9742,75.5559,61.3567,53.0133,38.6768,31.8337,31.5419,30.7806,31.1853,31.2685,29.0158,27.9283,28.2137,31.2695,31.9756,28.8147,31.7496,30.3328,30.6360,28.6098,28.7999,29.7153,31.8082,28.9683,31.9919
4/16/2025,28.1337,32.1221,32.0392,28.1964,29.0425,27.8899,28.8957,31.5711,30.6638,30.0384,27.7900,29.0388,31.5885,28.0610,30.0767,31.6187,27.8764,30.4593,28.9640,30.0929,31.7078,31.3106,28.5037,39.8637,50.1286,61.1437,71.1391,85.0134,97.2142,94.2859,94.6457,96.6180,96.5900,97.0660,96.0853,95.4654,94.7145,96.8456,94.7846,93.4457,97.1639,96.8728,96.4196,92.7882,95.6835,94.9243,93.4412,96.4419,96.2582,94.3065,97.1381,95.4449,93.3980,95.1892,95.0766,96.6528,96.9051,95.6918,94.7701,93.7266,94.8469,96.5019,94.3340,96.6953,93.0506,96.5568,94.2002,96.3299,97.1616,97.0306,96.2718,84.1016,72.4745,63.5554,52.6980,40.1232,28.4037,29.5964,31.8231,29.2709,30.7786,31.6460,31.9594,28.6344,31.5958,31.3128,31.6066,30.1463,30.0089,30.4145,30.6883,32.2112,29.7686,29.5149,28.2824,31.6978
4/17/2025,32.0753,29.1004,31.5307,29.3521,31.0066,29.0506,31.8523,28.6804,31.7071,29.9798,31.4872,31.2355,27.9067,30.5952,31.0143,29.5855,29.5520,29.1440,30.2886,28.0280,30.9651,28.9218,28.8991,39.7041,52.9979,63.6719,73.3500,84.7556,96.2159,92.9842,96.2883,96.4435,97.0337,95.6580,94.7203,93.3501,94.3362,96.2715,95.0093,96.0144,93.3805,93.7536,95.5750,93.5765,96.9951,96.2654,95.1440,94.2746,95.5500,93.9767,94.1871,94.2998,93.3721,96.9288,94.1749,92.7735,97.2054,96.7224,94.6634,95.0746,93.0127,93.7277,94.7252,94.6588,93.5048,97.0381,96.7854,96.1284,95.2686,97.1441,96.3058,84.1704,73.8951,61.7541,51.7476,39.7261,31.9151,28.5117,31.5736,29.5788,31.0760,29.9972,31.1966,29.8155,30.2024,29.4254,28.9166,30.8627,32.0626,31.7912,30.0968,30.8396,30.3074,31.5538,30.9584,28.5501
4/18/2025,29.0993,29.2843,30.1463,29.9458,29.5897,27.8038,29.7098,29.4578,29.4864,29.2607,29.5047,30.3123,28.2825,31.3953,29.3721,31.5997,32.1790,31.4216,31.1679,30.1408,30.2912,28.0458,28.1385,40.7776,51.7303,63.1467,73.0366,86.2854,95.9849,93.1251,94.4355,94.7633,93.5949,93.9956,96.5839,96.5698,93.6224,97.0628,95.8589,93.5989,95.2194,95.5625,92.9611,94.7702,92.9862,95.8858,92.9825,95.5729,95.9824,93.6545,96.9826,96.5383,93.6547,96.5278,93.7839,93.1700,92.9168,95.0744,93.4561,93.7771,95.6931,95.3176,95.1725,93.8761,95.9441,96.3685,94.9339,95.1313,93.5670,96.9104,94.5671,86.3035,74.5003,64.2934,50.0302,39.0381,28.1776,30.7593,27.8394,30.4200,31.7775,29.5683,31.5351,28.2018,29.1682,27.8755,29.5192,28.5327,31.6836,29.8505,30.2184,30.6654,30.4783,50.7259,30.4939,29.9878
4/19/2025,31.5090,31.1423,27.7985,30.7996,31.9409,28.5449,29.1339,31.5764,29.1842,31.6683,31.8340,28.3275,30.0102,31.2067,31.7939,32.0128,30.2845,32.0922,30.6173,29.7835,29.1919,32.0861,32.2750,28.6787,28.9308,30.1598,30.5542,31.8589,29.4841,33.2569,30.4928,33.7387,32.5411,32.8602,31.7022,33.9431,33.2183,34.2019,33.1545,35.4272,34.8871,36.7309,37.7134,38.5149,37.4797,38.0872,37.3815,39.9978,37.2679,41.5514,41.9729,40.0409,38.5614,39.5877,39.7460,41.6652,39.5624,38.5225,39.5515,38.0774,37.2854,38.1622,36.5754,37.5967,34.2840,35.9009,33.7559,34.3213,36.1414,32.2675,35.2796,34.9694,34.0259,31.3171,29.8073,30.8981,31.8228,31.2712,30.0673,32.8805,32.7676,29.9047,31.1239,32.3307,29.4604,29.6977,52.1026,28.9329,28.7937,29.9561,31.8277,28.5407,29.1083,29.4050,31.5466,29.6341
4/20/2025,31.0477,30.4959,31.7739,28.3560,31.3771,28.1481,29.4521,30.9409,30.9449,29.2068,27.8269,32.2297,31.8000,30.7018,31.3813,28.4311,31.8472,30.6758,31.0808,28.8871,30.8651,30.8992,30.3410,30.0736,29.5385,30.5231,33.0509,32.8650,32.1675,31.8786,30.1242,31.8862,32.1188,33.4201,31.4834,34.4849,32.2747,35.8589,35.1446,36.9932,34.8179,37.4072,37.9004,37.6696,37.6308,40.3876,37.8256,36.9927,37.8155,41.3561,39.5861,39.7986,39.6934,41.8109,41.8652,40.2763,40.8758,37.9708,40.3992,40.6669,38.4871,37.6777,36.4643,35.9520,35.7561,36.6514,33.2235,32.4317,34.1259,33.6200,33.9167,31.7900,32.5690,31.1280,34.1078,29.5435,29.7165,30.3595,31.7287,31.3368,30.7580,28.9849,32.0158,31.1196,29.6489,31.9803,29.0659,28.1401,30.5681,32.0674,29.2063,29.9856,30.4245,29.8038,29.2340,28.8425
4/21/2025,30.9440,30.8921,28.3544,31.5831,28.3656,30.5474,30.6649,27.8206,29.7602,28.1846,31.8857,30.6382,29.2748,30.8501,28.6782,31.4130,30.4748,29.6070,28.1730,31.2289,28.7081,30.5937,28.6780,41.6654,50.2564,62.7508,74.8125,85.6701,94.7327,94.7903,96.6797,92.7613,93.2018,93.6794,94.0645,97.0217,95.1256,93.8113,95.8269,95.3999,94.6634,93.9336,93.0744,95.4364,93.0185,94.7897,96.9385,94.8064,94.2300,92.9984,97.2398,95.6943,96.9914,97.1856,96.2509,94.1330,96.2606,95.4467,95.8724,94.8354,96.9886,97.0070,93.8225,96.2235,92.8288,96.3782,93.8302,97.1556,95.0437,94.3613,93.3240,85.4505,73.4329,64.2056,52.8602,43.0725,30.4083,30.6936,31.2967,28.8961,30.0077,28.9623,31.4722,29.2713,30.8260,30.5243,28.5381,30.1317,30.6346,32.0706,28.0863,31.4924,31.8866,30.6815,28.9131,31.1692
4/22/2025,31.5453,30.0238,30.9941,30.1658,31.7317,31.1963,31.8554,31.1148,28.9731,28.1769,29.7471,31.3821,29.0329,31.2684,28.6845,29.2608,29.2997,30.5346,32.0296,30.4290,28.6122,31.8099,29.1477,41.9346,50.4639,60.3498,71.3749,82.0209,93.0253,93.2492,94.3019,115.9967,93.8019,96.3985,95.1430,95.5511,92.8933,93.9945,95.9548,93.7151,97.0793,92.7880,92.9358,93.5365,95.3295,96.9440,94.5135,93.2393,96.1290,94.2044,93.2356,95.9842,96.5866,94.3240,94.9045,95.0570,95.9620,93.2563,93.9748,95.6503,97.1546,94.7180,95.6465,95.1118,92.9381,94.2634,96.0423,94.3414,95.9285,96.4121,94.4645,83.0294,74.9700,63.0837,52.2541,42.0946,30.9005,29.5647,32.1654,28.6908,29.9914,28.3219,32.1287,28.5297,31.0534,31.1666,28.1282,31.0505,31.7988,32.2059,30.9370,29.4106,30.2929,30.5191,27.9626,29.9848
4/23/2025,31.6268,31.9470,30.1434,29.5306,31.0913,30.9573,29.5741,28.5789,32.1391,30.7901,28.3307,27.8196,30.7054,28.5476,30.6190,28.3501,29.2262,30.6711,30.4524,32.1376,28.1655,30.5815,32.0728,41.6975,50.5769,60.2847,71.7838,84.0566,93.3955,96.6547,96.7548,94.2860,93.1488,93.0552,95.0972,95.5977,93.2706,97.1856,94.3735,93.6346,92.8974,97.0167,94.3159,93.2023,94.1414,94.5724,94.4394,93.4428,94.3148,93.4217,93.8223,96.7918,96.0335,93.8318,95.8194,96.9084,97.2127,95.4009,95.1358,96.2926,95.1058,93.3190,95.1165,94.6246,96.1478,96.6163,93.6518,96.9229,93.8796,93.9336,96.2787,84.7033,72.9095,63.4703,51.9695,41.3299,31.6824,28.2782,29.4531,31.0117,28.8724,27.8452,31.8232,30.4615,30.1327,31.1348,29.0559,29.4682,32.2436,30.7039,30.9346,28.0310,30.5186,31.0871,30.9381,31.4405
4/24/2025,30.8720,32.1934,30.4687,30.1377,31.8769,28.8020,29.3315,31.2705,29.8968,30.0378,28.4587,31.6772,27.7885,32.1214,29.2846,29.8521,30.6676,29.2276,31.2170,31.3437,28.2040,31.9078,29.7497,42.3467,52.8416,63.1247,71.3455,82.2623,93.1911,93.9406,97.2398,93.1615,93.3774,94.8539,93.6847,93.2994,95.8250,93.5382,92.8052,96.3734,94.7844,97.2066,97.0226,95.9511,93.9203,95.9269,94.0748,94.5259,95.3190,97.2429,94.5472,96.1149,93.4087,95.1953,96.6454,93.1771,94.2747,95.9519,93.6100,94.5194,94.7067,96.6825,96.8963,95.9263,93.8988,96.7803,95.1338,93.9352,95.3593,94.4809,95.9232,83.6710,71.2474,63.1744,51.9602,43.0559,28.6887,28.1625,28.8022,31.5330,31.6665,30.7163,28.8572,31.2492,28.9402,29.5424,27.9990,27.9013,31.2843,28.1119,29.8482,29.5254,30.8064,31.8043,30.0545,29.9771
4/25/2025,29.0683,28.0232,30.0272,28.3098,28.9571,31.4499,30.8149,30.7061,30.3446,28.5746,31.4563,28.5067,28.9511,29.6299,29.2520,28.2069,28.7007,28.5177,31.9710,30.2025,29.0198,28.0144,30.2421,42.7706,51.6699,64.3181,73.4490,85.6473,96.3450,95.5420,92.8233,93.7209,93.1470,96.7936,94.3047,93.1972,93.2482,94.4446,95.2753,96.5244,96.9848,93.0559,94.5806,97.1583,94.3403,94.9674,93.4270,95.6261,95.8216,94.5274,95.3526,93.4090,93.3950,93.5548,96.5264,96.4436,94.9785,94.8442,96.1041,94.2755,96.1273,96.0999,95.8276,97.0581,93.2126,97.1907,97.1466,93.5100,95.2938,95.9582,96.1644,83.0873,75.4044,62.8476,51.3033,41.8422,29.1560,29.5420,29.1751,29.4089,30.6981,30.7117,31.0153,28.3504,28.0269,32.1978,30.6995,29.6849,31.5836,31.8513,29.0735,30.3300,28.3868,31.4202,29.4508,32.0386
4/26/2025,29.4278,31.0534,30.5745,28.1071,28.4738,27.8532,27.8105,30.3236,28.1084,28.2141,32.0261,29.2058,28.6136,30.9252,28.0448,27.9601,31.7401,29.1751,32.3531,28.4764,28.7051,28.9717,32.4626,30.5729,30.1709,29.6303,29.8048,33.1876,31.7857,32.9153,32.9527,30.1612,32.9420,33.3234,32.0287,33.4243,32.7892,36.3953,35.9826,36.9476,34.3942,34.8790,37.3203,37.3211,40.0377,38.9156,38.6769,40.8467,39.6327,41.1783,37.8061,37.9491,39.5396,40.9991,37.8918,40.2625,41.4789,39.6652,40.8758,36.6423,39.3114,37.3233,38.4452,35.4454,35.8071,36.9136,32.8381,35.5835,33.4769,34.0878,33.5207,34.8339,31.6431,31.1114,30.7706,29.6686,30.0909,32.1022,29.6080,31.5657,29.1404,32.5999,28.6367,28.1283,31.0296,30.6300,29.7075,30.6415,32.2621,31.9411,29.7261,29.9205,29.4529,31.9846,31.6885,28.9462
4/27/2025,27.8352,30.6086,30.4398,28.8150,31.5059,32.1184,29.6556,31.9904,31.4885,31.1602,30.4554,30.4822,29.6852,28.5961,31.6764,29.0918,31.7432,31.6922,29.7042,29.8271,29.6189,28.7943,32.2070,29.9587,30.0988,31.6671,29.2883,31.0341,33.5062,29.3813,31.2138,34.3722,33.3915,32.3347,31.1789,33.6915,32.7726,36.1386,35.9913,35.6996,37.0865,36.2855,35.7856,39.5073,39.8877,39.0999,37.1736,41.1883,40.6100,41.8879,41.8452,40.6397,41.7264,40.6784,40.5857,37.7988,37.4456,40.9615,39.4842,39.2760,39.0563,38.8801,35.6574,35.8329,35.5963,37.6796,35.4672,36.1660,34.0514,33.2697,34.5025,33.6293,31.0188,31.0989,31.9816,32.6555,33.4077,29.1212,31.8917,29.1752,32.0816,31.7685,29.8941,30.1662,29.5549,31.6623,30.3540,30.6409,27.9475,32.0745,31.2918,27.8430,29.6856,30.2361,28.4841,31.0252
4/28/2025,31.2613,28.2428,30.0379,29.4548,29.5308,29.7169,31.6010,28.2993,29.7368,30.9113,27.8083,30.5790,28.9957,32.2295,29.1127,31.9651,29.8838,31.5972,30.0658,31.2483,30.0400,30.5851,28.3213,40.7012,51.2330,64.7118,72.3542,83.9486,93.9305,96.6628,96.6701,93.3705,96.8672,95.1508,94.6021,95.1798,95.3429,96.4076,92.9209,95.3001,95.9739,94.1120,94.3326,94.9708,96.8985,94.5609,93.3605,93.0483,93.0967,94.2101,95.0751,94.9718,93.8690,97.0071,94.5844,95.0533,93.6486,93.7335,92.8046,94.8278,92.9701,97.0714,95.3414,96.7057,93.0068,96.7347,97.2358,93.4085,97.1306,96.4003,96.8592,85.5129,74.7555,62.0448,50.7441,38.9293,30.9311,28.8126,27.8513,28.4285,29.7466,30.1012,29.2391,31.1770,29.9636,31.9819,31.0380,31.7907,30.2006,29.1999,27.8938,32.1616,31.8340,27.9487,31.6471,30.6428
4/29/2025,30.9787,32.2198,30.6210,28.2399,31.9487,28.3543,30.6619,31.9913,30.6208,30.2120,27.9394,28.6363,31.6743,29.9276,30.2376,28.6880,29.5850,30.7962,30.3783,30.4951,28.7075,29.7269,31.6196,39.2513,53.4353,60.9120,73.5045,85.3463,96.9933,95.2394,96.4642,94.7955,95.7792,94.1304,95.7885,96.4341,94.7341,95.5324,94.4994,93.3713,94.6364,94.0569,96.6066,93.3639,93.1564,96.2520,97.0131,96.9688,94.3947,93.8103,96.2196,92.8445,96.0600,93.0306,92.7676,93.9341,97.0512,93.8462,93.6153,96.7435,97.1626,95.8067,97.1663,93.4844,95.5384,96.5097,92.9351,97.1039,97.1057,95.7404,93.9482,84.7939,72.1119,61.6019,52.2067,38.7326,32.0355,29.9597,31.8738,28.5258,30.3648,28.4068,29.9912,31.4836,30.9801,31.8817,30.1486,28.4333,28.0563,29.8429,30.8284,29.1223,29.8546,30.0854,27.8657,28.0921
4/30/2025,31.3281,27.9513,30.7414,29.2360,28.3683,30.3489,31.4816,28.5588,30.8305,31.8933,31.6433,31.3132,30.3980,28.8566,31.7678,32.2307,31.6025,28.8558,29.2187,32.0137,29.3375,28.3369,32.0824,38.9559,50.9386,60.9415,75.5600,83.1129,95.7987,94.4410,95.9378,94.1592,94.7463,93.4824,94.5954,96.9694,96.0624,96.4560,95.6497,94.1327,96.9909,96.3362,96.8257,95.4882,94.9031,94.6710,93.1456,93.5814,93.8907,96.0652,96.5407,92.7973,96.8360,94.0510,96.2778,94.0958,95.9138,94.0576,93.7634,94.3103,97.2401,96.4612,93.9870,95.6727,94.2384,96.6240,95.7402,96.9918,95.0273,93.8467,94.7223,84.3793,74.0983,60.3719,52.2014,42.8096,30.9591,29.8696,31.8883,28.3146,27.9360,31.5356,27.9334,31.9143,31.0484,31.2127,27.8456,27.8715,28.3110,30.9749,28.7047,28.3688,30.0322,29.5608,30.9644,28.5781
5/1/2025,28.2421,30.9541,27.9253,28.8070,31.7863,30.1219,32.1478,30.2004,27.7621,29.6972,28.3572,30.2319,30.2480,28.1908,30.6598,27.9820,31.0853,29.4210,30.4651,31.1210,27.7777,31.6205,29.8580,41.9671,51.7635,62.4962,72.9725,82.8840,93.9814,97.1887,92.8570,94.8794,97.1441,96.9409,96.5741,95.5869,95.2745,97.1657,96.9664,96.6513,92.8912,93.3782,94.5117,93.0565,93.2351,96.5906,94.8205,96.7847,93.9290,95.4708,93.3282,95.5068,93.5078,95.6870,93.0777,94.2723,93.6791,93.5840,92.9772,96.7591,96.8437,97.1743,96.5509,94.7374,94.6467,92.9453,93.4880,95.7102,94.9197,96.7841,94.9743,82.0936,71.5044,61.8381,50.0869,40.3916,31.0267,28.5415,31.0739,32.1181,27.7588,30.9669,29.6978,28.1225,31.4691,28.6328,28.6686,29.9290,27.8093,28.3735,31.1581,31.2276,29.7729,30.5479,29.2842,28.8430
5/2/2025,29.2773,31.4297,30.6094,28.7334,28.3610,31.8281,28.9484,28.7033,28.8394,29.7115,32.1677,30.0560,29.2412,29.9806,28.5594,29.8666,29.1189,30.6546,29.6926,28.0869,32.0649,30.0924,31.2649,40.7093,49.7836,63.2752,75.4292,83.2084,93.1346,94.3467,95.4128,95.0988,94.3744,94.6518,93.7291,96.3798,97.0822,93.1357,93.7217,94.9350,96.5977,96.8369,93.1751,96.2882,94.9433,93.4009,92.7667,94.8961,93.9993,95.0990,94.0752,96.7650,96.2036,93.7269,95.1552,95.4356,96.8941,93.1395,95.2588,96.7974,94.9057,93.7035,93.5268,93.9719,95.7455,93.6983,96.4426,93.7258,95.7800,93.4502,95.7567,83.6236,72.5264,62.2029,51.0399,40.7354,28.7046,31.5608,28.3591,29.4359,29.7106,31.6691,28.4389,29.9564,27.9174,28.8636,28.9083,31.8783,28.5957,30.6403,30.6842,27.8127,28.0672,31.1008,27.8483,28.0502
5/3/2025,31.6561,29.7667,28.6415,28.7889,30.2889,30.3791,31.0234,30.0389,31.0721,30.5072,31.5540,29.2995,32.0172,32.0713,29.6593,31.5824,30.1103,30.0024,31.8493,31.5392,29.5513,29.2436,29.8321,29.7339,30.3323,31.5164,28.7955,33.3066,30.4769,29.5321,31.9091,32.8348,32.7776,31.3136,31.8073,34.1727,35.0808,36.3316,36.1472,34.7836,38.2124,36.0037,36.9728,38.3064,38.8411,39.1591,38.3826,39.1411,39.3025,41.8017,39.2395,37.9087,38.9394,38.9618,38.1809,39.1371,39.8080,38.9955,37.4344,37.2705,37.0774,37.5237,37.6314,38.6538,37.9516,35.7550,33.6092,32.6314,35.6433,32.3580,32.8171,32.3325,31.9584,30.0238,31.5708,32.6003,29.2008,30.2279,29.7650,30.5178,30.7673,32.5226,28.9511,31.8539,31.1220,30.5404,29.0513,29.8247,30.0072,29.4335,29.9412,30.3049,29.1655,31.6616,31.4140,29.3722
