Green Button Download My Data
Retail Customer,SAMPLE CUSTOMER

TYPE,DATE,START TIME,END TIME,USAGE,UNITS,COST,NOTES
Electric usage,5/1/2025,21:00,21:59,118.70,kWh,$0.00,
Electric usage,5/1/2025,22:00,22:59,118.57,kWh,$0.00,
Electric usage,5/1/2025,23:00,23:59,118.45,kWh,$0.00,
Electric usage,5/2/2025,0:00,0:59,120.05,kWh,$0.00,
Electric usage,5/2/2025,1:00,1:59,117.84,kWh,$0.00,
Electric usage,5/2/2025,2:00,2:59,120.77,kWh,$0.00,
Electric usage,5/2/2025,3:00,3:59,117.65,kWh,$0.00,
Electric usage,5/2/2025,4:00,4:59,117.55,kWh,$0.00,
Electric usage,5/2/2025,5:00,5:59,134.13,kWh,$0.00,
Electric usage,5/2/2025,6:00,6:59,271.70,kWh,$0.00,
Electric usage,5/2/2025,7:00,7:59,377.99,kWh,$0.00,
Electric usage,5/2/2025,8:00,8:59,379.14,kWh,$0.00,
Electric usage,5/2/2025,9:00,9:59,378.87,kWh,$0.00,
Electric usage,5/2/2025,10:00,10:59,382.90,kWh,$0.00,
Electric usage,5/2/2025,11:00,11:59,376.01,kWh,$0.00,
Electric usage,5/2/2025,12:00,12:59,379.94,kWh,$0.00,
Electric usage,5/2/2025,13:00,13:59,380.52,kWh,$0.00,
Electric usage,5/2/2025,14:00,14:59,382.09,kWh,$0.00,
Electric usage,5/2/2025,15:00,15:59,376.11,kWh,$0.00,
Electric usage,5/2/2025,16:00,16:59,379.61,kWh,$0.00,
Electric usage,5/2/2025,17:00,17:59,368.61,kWh,$0.00,
Electric usage,5/2/2025,18:00,18:59,226.50,kWh,$0.00,
Electric usage,5/2/2025,19:00,19:59,118.06,kWh,$0.00,
Electric usage,5/2/2025,20:00,20:59,119.77,kWh,$0.00,
Electric usage,5/2/2025,21:00,21:59,117.57,kWh,$0.00,
Electric usage,5/2/2025,22:00,22:59,117.73,kWh,$0.00,
Electric usage,5/2/2025,23:00,23:59,115.07,kWh,$0.00,
Electric usage,5/3/2025,0:00,0:59,118.85,kWh,$0.00,
Electric usage,5/3/2025,1:00,1:59,121.73,kWh,$0.00,
Electric usage,5/3/2025,2:00,2:59,122.43,kWh,$0.00,
Electric usage,5/3/2025,3:00,3:59,125.33,kWh,$0.00,
Electric usage,5/3/2025,4:00,4:59,123.50,kWh,$0.00,
Electric usage,5/3/2025,5:00,5:59,118.36,kWh,$0.00,
Electric usage,5/3/2025,6:00,6:59,123.95,kWh,$0.00,
Electric usage,5/3/2025,7:00,7:59,124.75,kWh,$0.00,
Electric usage,5/3/2025,8:00,8:59,130.07,kWh,$0.00,
Electric usage,5/3/2025,9:00,9:59,142.34,kWh,$0.00,
Electric usage,5/3/2025,10:00,10:59,149.50,kWh,$0.00,
Electric usage,5/3/2025,11:00,11:59,155.52,kWh,$0.00,
Electric usage,5/3/2025,12:00,12:59,158.25,kWh,$0.00,
Electric usage,5/3/2025,13:00,13:59,155.22,kWh,$0.00,
Electric usage,5/3/2025,14:00,14:59,153.51,kWh,$0.00,
Electric usage,5/3/2025,15:00,15:59,150.89,kWh,$0.00,
Electric usage,5/3/2025,16:00,16:59,139.95,kWh,$0.00,
Electric usage,5/3/2025,17:00,17:59,133.15,kWh,$0.00,
Electric usage,5/3/2025,18:00,18:59,126.15,kWh,$0.00,
Electric usage,5/3/2025,19:00,19:59,119.71,kWh,$0.00,
Electric usage,5/3/2025,20:00,20:59,124.09,kWh,$0.00,
Electric usage,5/3/2025,21:00,21:59,120.54,kWh,$0.00,
Electric usage,5/3/2025,22:00,22:59,119.69,kWh,$0.00,
Electric usage,5/3/2025,23:00,23:59,121.61,kWh,$0.00,
Electric usage,5/4/2025,0:00,0:59,118.24,kWh,$0.00,
Electric usage,5/4/2025,1:00,1:59,121.10,kWh,$0.00,
Electric usage,5/4/2025,2:00,2:59,118.05,kWh,$0.00,
Electric usage,5/4/2025,3:00,3:59,119.83,kWh,$0.00,
Electric usage,5/4/2025,4:00,4:59,120.35,kWh,$0.00,
Electric usage,5/4/2025,5:00,5:59,120.88,kWh,$0.00,
Electric usage,5/4/2025,6:00,6:59,127.17,kWh,$0.00,
Electric usage,5/4/2025,7:00,7:59,125.37,kWh,$0.00,
Electric usage,5/4/2025,8:00,8:59,129.23,kWh,$0.00,
Electric usage,5/4/2025,9:00,9:59,139.96,kWh,$0.00,
Electric usage,5/4/2025,10:00,10:59,146.01,kWh,$0.00,
Electric usage,5/4/2025,11:00,11:59,158.10,kWh,$0.00,
Electric usage,5/4/2025,12:00,12:59,156.93,kWh,$0.00,
Electric usage,5/4/2025,13:00,13:59,155.92,kWh,$0.00,
Electric usage,5/4/2025,14:00,14:59,159.10,kWh,$0.00,
Electric usage,5/4/2025,15:00,15:59,147.43,kWh,$0.00,
Electric usage,5/4/2025,16:00,16:59,143.23,kWh,$0.00,
Electric usage,5/4/2025,17:00,17:59,131.69,kWh,$0.00,
Electric usage,5/4/2025,18:00,18:59,127.04,kWh,$0.00,
Electric usage,5/4/2025,19:00,19:59,127.00,kWh,$0.00,
Electric usage,5/4/2025,20:00,20:59,125.19,kWh,$0.00,
Electric usage,5/4/2025,21:00,21:59,120.69,kWh,$0.00,
Electric usage,5/4/2025,22:00,22:59,120.59,kWh,$0.00,
Electric usage,5/4/2025,23:00,23:59,119.07,kWh,$0.00,
Electric usage,5/5/2025,0:00,0:59,117.26,kWh,$0.00,
Electric usage,5/5/2025,1:00,1:59,117.66,kWh,$0.00,
Electric usage,5/5/2025,2:00,2:59,121.18,kWh,$0.00,
Electric usage,5/5/2025,3:00,3:59,122.53,kWh,$0.00,
Electric usage,5/5/2025,4:00,4:59,118.12,kWh,$0.00,
Electric usage,5/5/2025,5:00,5:59,132.74,kWh,$0.00,
Electric usage,5/5/2025,6:00,6:59,267.22,kWh,$0.00,
Electric usage,5/5/2025,7:00,7:59,380.97,kWh,$0.00,
Electric usage,5/5/2025,8:00,8:59,376.19,kWh,$0.00,
Electric usage,5/5/2025,9:00,9:59,381.03,kWh,$0.00,
Electric usage,5/5/2025,10:00,10:59,377.21,kWh,$0.00,
Electric usage,5/5/2025,11:00,11:59,376.99,kWh,$0.00,
Electric usage,5/5/2025,12:00,12:59,380.91,kWh,$0.00,
Electric usage,5/5/2025,13:00,13:59,379.22,kWh,$0.00,
Electric usage,5/5/2025,14:00,14:59,379.56,kWh,$0.00,
Electric usage,5/5/2025,15:00,15:59,380.49,kWh,$0.00,
Electric usage,5/5/2025,16:00,16:59,380.95,kWh,$0.00,
Electric usage,5/5/2025,17:00,17:59,367.97,kWh,$0.00,
Electric usage,5/5/2025,18:00,18:59,224.46,kWh,$0.00,
Electric usage,5/5/2025,19:00,19:59,113.38,kWh,$0.00,
Electric usage,5/5/2025,20:00,20:59,122.65,kWh,$0.00,
Electric usage,5/5/2025,21:00,21:59,122.64,kWh,$0.00,
Electric usage,5/5/2025,22:00,22:59,121.57,kWh,$0.00,
Electric usage,5/5/2025,23:00,23:59,121.06,kWh,$0.00,
Electric usage,5/6/2025,0:00,0:59,123.62,kWh,$0.00,
Electric usage,5/6/2025,1:00,1:59,113.73,kWh,$0.00,
Electric usage,5/6/2025,2:00,2:59,118.15,kWh,$0.00,
Electric usage,5/6/2025,3:00,3:59,121.38,kWh,$0.00,
Electric usage,5/6/2025,4:00,4:59,120.01,kWh,$0.00,
Electric usage,5/6/2025,5:00,5:59,129.78,kWh,$0.00,
Electric usage,5/6/2025,6:00,6:59,265.12,kWh,$0.00,
Electric usage,5/6/2025,7:00,7:59,379.55,kWh,$0.00,
Electric usage,5/6/2025,8:00,8:59,375.38,kWh,$0.00,
Electric usage,5/6/2025,9:00,9:59,377.36,kWh,$0.00,
Electric usage,5/6/2025,10:00,10:59,384.63,kWh,$0.00,
Electric usage,5/6/2025,11:00,11:59,380.36,kWh,$0.00,
Electric usage,5/6/2025,12:00,12:59,379.31,kWh,$0.00,
Electric usage,5/6/2025,13:00,13:59,379.75,kWh,$0.00,
Electric usage,5/6/2025,14:00,14:59,377.57,kWh,$0.00,
Electric usage,5/6/2025,15:00,15:59,379.13,kWh,$0.00,
Electric usage,5/6/2025,16:00,16:59,378.49,kWh,$0.00,
Electric usage,5/6/2025,17:00,17:59,368.25,kWh,$0.00,
Electric usage,5/6/2025,18:00,18:59,224.15,kWh,$0.00,
Electric usage,5/6/2025,19:00,19:59,122.97,kWh,$0.00,
Electric usage,5/6/2025,20:00,20:59,122.86,kWh,$0.00,
Electric usage,5/6/2025,21:00,21:59,119.76,kWh,$0.00,
Electric usage,5/6/2025,22:00,22:59,121.96,kWh,$0.00,
Electric usage,5/6/2025,23:00,23:59,114.74,kWh,$0.00,
Electric usage,5/7/2025,0:00,0:59,120.47,kWh,$0.00,
Electric usage,5/7/2025,1:00,1:59,125.10,kWh,$0.00,
Electric usage,5/7/2025,2:00,2:59,119.40,kWh,$0.00,
Electric usage,5/7/2025,3:00,3:59,119.78,kWh,$0.00,
Electric usage,5/7/2025,4:00,4:59,119.05,kWh,$0.00,
Electric usage,5/7/2025,5:00,5:59,133.28,kWh,$0.00,
Electric usage,5/7/2025,6:00,6:59,270.64,kWh,$0.00,
Electric usage,5/7/2025,7:00,7:59,380.67,kWh,$0.00,
Electric usage,5/7/2025,8:00,8:59,378.98,kWh,$0.00,
Electric usage,5/7/2025,9:00,9:59,381.32,kWh,$0.00,
Electric usage,5/7/2025,10:00,10:59,379.11,kWh,$0.00,
Electric usage,5/7/2025,11:00,11:59,373.23,kWh,$0.00,
Electric usage,5/7/2025,12:00,12:59,382.05,kWh,$0.00,
Electric usage,5/7/2025,13:00,13:59,375.71,kWh,$0.00,
Electric usage,5/7/2025,14:00,14:59,378.34,kWh,$0.00,
Electric usage,5/7/2025,15:00,15:59,376.89,kWh,$0.00,
Electric usage,5/7/2025,16:00,16:59,378.79,kWh,$0.00,
Electric usage,5/7/2025,17:00,17:59,371.02,kWh,$0.00,
Electric usage,5/7/2025,18:00,18:59,228.37,kWh,$0.00,
Electric usage,5/7/2025,19:00,19:59,122.22,kWh,$0.00,
Electric usage,5/7/2025,20:00,20:59,118.43,kWh,$0.00,
Electric usage,5/7/2025,21:00,21:59,120.17,kWh,$0.00,
Electric usage,5/7/2025,22:00,22:59,123.87,kWh,$0.00,
Electric usage,5/7/2025,23:00,23:59,118.15,kWh,$0.00,
Electric usage,5/8/2025,0:00,0:59,115.65,kWh,$0.00,
Electric usage,5/8/2025,1:00,1:59,118.08,kWh,$0.00,
Electric usage,5/8/2025,2:00,2:59,123.76,kWh,$0.00,
Electric usage,5/8/2025,3:00,3:59,120.88,kWh,$0.00,
Electric usage,5/8/2025,4:00,4:59,118.50,kWh,$0.00,
Electric usage,5/8/2025,5:00,5:59,130.94,kWh,$0.00,
Electric usage,5/8/2025,6:00,6:59,274.88,kWh,$0.00,
Electric usage,5/8/2025,7:00,7:59,374.78,kWh,$0.00,
Electric usage,5/8/2025,8:00,8:59,382.69,kWh,$0.00,
Electric usage,5/8/2025,9:00,9:59,383.90,kWh,$0.00,
Electric usage,5/8/2025,10:00,10:59,380.59,kWh,$0.00,
Electric usage,5/8/2025,11:00,11:59,379.23,kWh,$0.00,
Electric usage,5/8/2025,12:00,12:59,377.75,kWh,$0.00,
Electric usage,5/8/2025,13:00,13:59,382.70,kWh,$0.00,
Electric usage,5/8/2025,14:00,14:59,376.77,kWh,$0.00,
Electric usage,5/8/2025,15:00,15:59,404.76,kWh,$0.00,
Electric usage,5/8/2025,16:00,16:59,380.55,kWh,$0.00,
Electric usage,5/8/2025,17:00,17:59,366.30,kWh,$0.00,
Electric usage,5/8/2025,18:00,18:59,223.03,kWh,$0.00,
Electric usage,5/8/2025,19:00,19:59,116.93,kWh,$0.00,
Electric usage,5/8/2025,20:00,20:59,119.76,kWh,$0.00,
Electric usage,5/8/2025,21:00,21:59,119.17,kWh,$0.00,
Electric usage,5/8/2025,22:00,22:59,122.45,kWh,$0.00,
Electric usage,5/8/2025,23:00,23:59,120.94,kWh,$0.00,
Electric usage,5/9/2025,0:00,0:59,120.98,kWh,$0.00,
Electric usage,5/9/2025,1:00,1:59,118.08,kWh,$0.00,
Electric usage,5/9/2025,2:00,2:59,116.54,kWh,$0.00,
Electric usage,5/9/2025,3:00,3:59,122.83,kWh,$0.00,
Electric usage,5/9/2025,4:00,4:59,115.20,kWh,$0.00,
Electric usage,5/9/2025,5:00,5:59,127.09,kWh,$0.00,
Electric usage,5/9/2025,6:00,6:59,275.34,kWh,$0.00,
Electric usage,5/9/2025,7:00,7:59,380.42,kWh,$0.00,
Electric usage,5/9/2025,8:00,8:59,379.35,kWh,$0.00,
Electric usage,5/9/2025,9:00,9:59,382.10,kWh,$0.00,
Electric usage,5/9/2025,10:00,10:59,377.03,kWh,$0.00,
Electric usage,5/9/2025,11:00,11:59,379.10,kWh,$0.00,
Electric usage,5/9/2025,12:00,12:59,377.89,kWh,$0.00,
Electric usage,5/9/2025,13:00,13:59,380.31,kWh,$0.00,
Electric usage,5/9/2025,14:00,14:59,381.74,kWh,$0.00,
Electric usage,5/9/2025,15:00,15:59,382.31,kWh,$0.00,
Electric usage,5/9/2025,16:00,16:59,378.61,kWh,$0.00,
Electric usage,5/9/2025,17:00,17:59,367.45,kWh,$0.00,
Electric usage,5/9/2025,18:00,18:59,230.15,kWh,$0.00,
Electric usage,5/9/2025,19:00,19:59,120.16,kWh,$0.00,
Electric usage,5/9/2025,20:00,20:59,123.00,kWh,$0.00,
Electric usage,5/9/2025,21:00,21:59,121.48,kWh,$0.00,
Electric usage,5/9/2025,22:00,22:59,122.77,kWh,$0.00,
Electric usage,5/9/2025,23:00,23:59,115.20,kWh,$0.00,
Electric usage,5/10/2025,0:00,0:59,119.54,kWh,$0.00,
Electric usage,5/10/2025,1:00,1:59,119.84,kWh,$0.00,
Electric usage,5/10/2025,2:00,2:59,122.72,kWh,$0.00,
Electric usage,5/10/2025,3:00,3:59,118.20,kWh,$0.00,
Electric usage,5/10/2025,4:00,4:59,123.17,kWh,$0.00,
Electric usage,5/10/2025,5:00,5:59,117.15,kWh,$0.00,
Electric usage,5/10/2025,6:00,6:59,122.43,kWh,$0.00,
Electric usage,5/10/2025,7:00,7:59,125.88,kWh,$0.00,
Electric usage,5/10/2025,8:00,8:59,130.24,kWh,$0.00,
Electric usage,5/10/2025,9:00,9:59,140.26,kWh,$0.00,
Electric usage,5/10/2025,10:00,10:59,143.79,kWh,$0.00,
Electric usage,5/10/2025,11:00,11:59,154.59,kWh,$0.00,
Electric usage,5/10/2025,12:00,12:59,165.47,kWh,$0.00,
Electric usage,5/10/2025,13:00,13:59,156.73,kWh,$0.00,
Electric usage,5/10/2025,14:00,14:59,153.37,kWh,$0.00,
Electric usage,5/10/2025,15:00,15:59,146.46,kWh,$0.00,
Electric usage,5/10/2025,16:00,16:59,140.54,kWh,$0.00,
Electric usage,5/10/2025,17:00,17:59,135.37,kWh,$0.00,
Electric usage,5/10/2025,18:00,18:59,126.90,kWh,$0.00,
Electric usage,5/10/2025,19:00,19:59,125.96,kWh,$0.00,
Electric usage,5/10/2025,20:00,20:59,121.83,kWh,$0.00,
Electric usage,5/10/2025,21:00,21:59,123.23,kWh,$0.00,
Electric usage,5/10/2025,22:00,22:59,120.36,kWh,$0.00,
Electric usage,5/10/2025,23:00,23:59,120.93,kWh,$0.00,
Electric usage,5/11/2025,0:00,0:59,121.61,kWh,$0.00,
Electric usage,5/11/2025,1:00,1:59,121.72,kWh,$0.00,
Electric usage,5/11/2025,2:00,2:59,121.39,kWh,$0.00,
Electric usage,5/11/2025,3:00,3:59,118.68,kWh,$0.00,
Electric usage,5/11/2025,4:00,4:59,121.50,kWh,$0.00,
Electric usage,5/11/2025,5:00,5:59,121.44,kWh,$0.00,
Electric usage,5/11/2025,6:00,6:59,119.37,kWh,$0.00,
Electric usage,5/11/2025,7:00,7:59,125.81,kWh,$0.00,
Electric usage,5/11/2025,8:00,8:59,129.66,kWh,$0.00,
Electric usage,5/11/2025,9:00,9:59,136.09,kWh,$0.00,
Electric usage,5/11/2025,10:00,10:59,143.46,kWh,$0.00,
Electric usage,5/11/2025,11:00,11:59,152.95,kWh,$0.00,
Electric usage,5/11/2025,12:00,12:59,162.59,kWh,$0.00,
Electric usage,5/11/2025,13:00,13:59,156.68,kWh,$0.00,
Electric usage,5/11/2025,14:00,14:59,156.42,kWh,$0.00,
Electric usage,5/11/2025,15:00,15:59,149.11,kWh,$0.00,
Electric usage,5/11/2025,16:00,16:59,144.27,kWh,$0.00,
Electric usage,5/11/2025,17:00,17:59,130.66,kWh,$0.00,
Electric usage,5/11/2025,18:00,18:59,125.53,kWh,$0.00,
Electric usage,5/11/2025,19:00,19:59,121.79,kWh,$0.00,
Electric usage,5/11/2025,20:00,20:59,125.53,kWh,$0.00,
Electric usage,5/11/2025,21:00,21:59,117.89,kWh,$0.00,
Electric usage,5/11/2025,22:00,22:59,118.90,kWh,$0.00,
Electric usage,5/11/2025,23:00,23:59,116.96,kWh,$0.00,
Electric usage,5/12/2025,0:00,0:59,120.39,kWh,$0.00,
Electric usage,5/12/2025,1:00,1:59,119.55,kWh,$0.00,
Electric usage,5/12/2025,2:00,2:59,121.06,kWh,$0.00,
Electric usage,5/12/2025,3:00,3:59,123.18,kWh,$0.00,
Electric usage,5/12/2025,4:00,4:59,114.18,kWh,$0.00,
Electric usage,5/12/2025,5:00,5:59,131.31,kWh,$0.00,
Electric usage,5/12/2025,6:00,6:59,273.99,kWh,$0.00,
Electric usage,5/12/2025,7:00,7:59,383.80,kWh,$0.00,
Electric usage,5/12/2025,8:00,8:59,380.52,kWh,$0.00,
Electric usage,5/12/2025,9:00,9:59,374.63,kWh,$0.00,
Electric usage,5/12/2025,10:00,10:59,380.21,kWh,$0.00,
Electric usage,5/12/2025,11:00,11:59,385.56,kWh,$0.00,
Electric usage,5/12/2025,12:00,12:59,375.77,kWh,$0.00,
Electric usage,5/12/2025,13:00,13:59,381.47,kWh,$0.00,
Electric usage,5/12/2025,14:00,14:59,384.29,kWh,$0.00,
Electric usage,5/12/2025,15:00,15:59,378.66,kWh,$0.00,
Electric usage,5/12/2025,16:00,16:59,382.40,kWh,$0.00,
Electric usage,5/12/2025,17:00,17:59,368.55,kWh,$0.00,
Electric usage,5/12/2025,18:00,18:59,224.40,kWh,$0.00,
Electric usage,5/12/2025,19:00,19:59,118.13,kWh,$0.00,
Electric usage,5/12/2025,20:00,20:59,121.93,kWh,$0.00,
Electric usage,5/12/2025,21:00,21:59,120.56,kWh,$0.00,
Electric usage,5/12/2025,22:00,22:59,119.37,kWh,$0.00,
Electric usage,5/12/2025,23:00,23:59,123.16,kWh,$0.00,
Electric usage,5/13/2025,0:00,0:59,116.81,kWh,$0.00,
Electric usage,5/13/2025,1:00,1:59,120.28,kWh,$0.00,
Electric usage,5/13/2025,2:00,2:59,114.22,kWh,$0.00,
Electric usage,5/13/2025,3:00,3:59,122.70,kWh,$0.00,
Electric usage,5/13/2025,4:00,4:59,119.35,kWh,$0.00,
Electric usage,5/13/2025,5:00,5:59,128.46,kWh,$0.00,
Electric usage,5/13/2025,6:00,6:59,275.30,kWh,$0.00,
Electric usage,5/13/2025,7:00,7:59,379.57,kWh,$0.00,
Electric usage,5/13/2025,8:00,8:59,383.73,kWh,$0.00,
Electric usage,5/13/2025,9:00,9:59,376.65,kWh,$0.00,
Electric usage,5/13/2025,10:00,10:59,381.84,kWh,$0.00,
Electric usage,5/13/2025,11:00,11:59,376.23,kWh,$0.00,
Electric usage,5/13/2025,12:00,12:59,378.68,kWh,$0.00,
Electric usage,5/13/2025,13:00,13:59,382.50,kWh,$0.00,
Electric usage,5/13/2025,14:00,14:59,385.85,kWh,$0.00,
Electric usage,5/13/2025,15:00,15:59,383.32,kWh,$0.00,
Electric usage,5/13/2025,16:00,16:59,376.59,kWh,$0.00,
Electric usage,5/13/2025,17:00,17:59,370.16,kWh,$0.00,
Electric usage,5/13/2025,18:00,18:59,231.23,kWh,$0.00,
Electric usage,5/13/2025,19:00,19:59,121.14,kWh,$0.00,
Electric usage,5/13/2025,20:00,20:59,117.96,kWh,$0.00,
Electric usage,5/13/2025,21:00,21:59,120.22,kWh,$0.00,
Electric usage,5/13/2025,22:00,22:59,118.04,kWh,$0.00,
Electric usage,5/13/2025,23:00,23:59,121.34,kWh,$0.00,
Electric usage,5/14/2025,0:00,0:59,119.17,kWh,$0.00,
Electric usage,5/14/2025,1:00,1:59,120.19,kWh,$0.00,
Electric usage,5/14/2025,2:00,2:59,127.15,kWh,$0.00,
Electric usage,5/14/2025,3:00,3:59,120.15,kWh,$0.00,
Electric usage,5/14/2025,4:00,4:59,118.31,kWh,$0.00,
Electric usage,5/14/2025,5:00,5:59,131.50,kWh,$0.00,
Electric usage,5/14/2025,6:00,6:59,274.38,kWh,$0.00,
Electric usage,5/14/2025,7:00,7:59,385.22,kWh,$0.00,
Electric usage,5/14/2025,8:00,8:59,373.34,kWh,$0.00,
Electric usage,5/14/2025,9:00,9:59,378.54,kWh,$0.00,
Electric usage,5/14/2025,10:00,10:59,378.41,kWh,$0.00,
Electric usage,5/14/2025,11:00,11:59,382.19,kWh,$0.00,
Electric usage,5/14/2025,12:00,12:59,380.52,kWh,$0.00,
Electric usage,5/14/2025,13:00,13:59,377.65,kWh,$0.00,
Electric usage,5/14/2025,14:00,14:59,379.73,kWh,$0.00,
Electric usage,5/14/2025,15:00,15:59,383.15,kWh,$0.00,
Electric usage,5/14/2025,16:00,16:59,377.94,kWh,$0.00,
Electric usage,5/14/2025,17:00,17:59,370.04,kWh,$0.00,
Electric usage,5/14/2025,18:00,18:59,232.79,kWh,$0.00,
Electric usage,5/14/2025,19:00,19:59,115.95,kWh,$0.00,
Electric usage,5/14/2025,20:00,20:59,115.69,kWh,$0.00,
Electric usage,5/14/2025,21:00,21:59,116.89,kWh,$0.00,
Electric usage,5/14/2025,22:00,22:59,117.03,kWh,$0.00,
Electric usage,5/14/2025,23:00,23:59,118.86,kWh,$0.00,
Electric usage,5/15/2025,0:00,0:59,119.33,kWh,$0.00,
Electric usage,5/15/2025,1:00,1:59,123.64,kWh,$0.00,
Electric usage,5/15/2025,2:00,2:59,118.76,kWh,$0.00,
Electric usage,5/15/2025,3:00,3:59,116.21,kWh,$0.00,
Electric usage,5/15/2025,4:00,4:59,124.65,kWh,$0.00,
Electric usage,5/15/2025,5:00,5:59,129.20,kWh,$0.00,
Electric usage,5/15/2025,6:00,6:59,273.85,kWh,$0.00,
Electric usage,5/15/2025,7:00,7:59,383.73,kWh,$0.00,
Electric usage,5/15/2025,8:00,8:59,380.03,kWh,$0.00,
Electric usage,5/15/2025,9:00,9:59,377.12,kWh,$0.00,
Electric usage,5/15/2025,10:00,10:59,381.27,kWh,$0.00,
Electric usage,5/15/2025,11:00,11:59,377.42,kWh,$0.00,
Electric usage,5/15/2025,12:00,12:59,377.83,kWh,$0.00,
Electric usage,5/15/2025,13:00,13:59,385.68,kWh,$0.00,
Electric usage,5/15/2025,14:00,14:59,377.51,kWh,$0.00,
Electric usage,5/15/2025,15:00,15:59,382.37,kWh,$0.00,
Electric usage,5/15/2025,16:00,16:59,379.36,kWh,$0.00,
Electric usage,5/15/2025,17:00,17:59,369.56,kWh,$0.00,
Electric usage,5/15/2025,18:00,18:59,229.38,kWh,$0.00,
Electric usage,5/15/2025,19:00,19:59,118.88,kWh,$0.00,
Electric usage,5/15/2025,20:00,20:59,117.11,kWh,$0.00,
Electric usage,5/15/2025,21:00,21:59,121.99,kWh,$0.00,
Electric usage,5/15/2025,22:00,22:59,117.62,kWh,$0.00,
Electric usage,5/15/2025,23:00,23:59,117.77,kWh,$0.00,
Electric usage,5/16/2025,0:00,0:59,118.78,kWh,$0.00,
Electric usage,5/16/2025,1:00,1:59,120.30,kWh,$0.00,
Electric usage,5/16/2025,2:00,2:59,118.99,kWh,$0.00,
Electric usage,5/16/2025,3:00,3:59,115.11,kWh,$0.00,
Electric usage,5/16/2025,4:00,4:59,120.35,kWh,$0.00,
Electric usage,5/16/2025,5:00,5:59,132.87,kWh,$0.00,
Electric usage,5/16/2025,6:00,6:59,269.27,kWh,$0.00,
Electric usage,5/16/2025,7:00,7:59,375.00,kWh,$0.00,
Electric usage,5/16/2025,8:00,8:59,383.54,kWh,$0.00,
Electric usage,5/16/2025,9:00,9:59,401.76,kWh,$0.00,
Electric usage,5/16/2025,10:00,10:59,379.94,kWh,$0.00,
Electric usage,5/16/2025,11:00,11:59,379.84,kWh,$0.00,
Electric usage,5/16/2025,12:00,12:59,384.93,kWh,$0.00,
Electric usage,5/16/2025,13:00,13:59,380.90,kWh,$0.00,
Electric usage,5/16/2025,14:00,14:59,379.28,kWh,$0.00,
Electric usage,5/16/2025,15:00,15:59,379.93,kWh,$0.00,
Electric usage,5/16/2025,16:00,16:59,377.90,kWh,$0.00,
Electric usage,5/16/2025,17:00,17:59,370.18,kWh,$0.00,
Electric usage,5/16/2025,18:00,18:59,222.45,kWh,$0.00,
Electric usage,5/16/2025,19:00,19:59,116.60,kWh,$0.00,
Electric usage,5/16/2025,20:00,20:59,119.09,kWh,$0.00,
Electric usage,5/16/2025,21:00,21:59,120.93,kWh,$0.00,
Electric usage,5/16/2025,22:00,22:59,123.62,kWh,$0.00,
Electric usage,5/16/2025,23:00,23:59,119.29,kWh,$0.00,
Electric usage,5/17/2025,0:00,0:59,121.03,kWh,$0.00,
Electric usage,5/17/2025,1:00,1:59,122.78,kWh,$0.00,
Electric usage,5/17/2025,2:00,2:59,114.47,kWh,$0.00,
Electric usage,5/17/2025,3:00,3:59,120.98,kWh,$0.00,
Electric usage,5/17/2025,4:00,4:59,117.25,kWh,$0.00,
Electric usage,5/17/2025,5:00,5:59,125.81,kWh,$0.00,
Electric usage,5/17/2025,6:00,6:59,123.21,kWh,$0.00,
Electric usage,5/17/2025,7:00,7:59,128.24,kWh,$0.00,
Electric usage,5/17/2025,8:00,8:59,134.98,kWh,$0.00,
Electric usage,5/17/2025,9:00,9:59,142.99,kWh,$0.00,
Electric usage,5/17/2025,10:00,10:59,149.42,kWh,$0.00,
Electric usage,5/17/2025,11:00,11:59,155.15,kWh,$0.00,
Electric usage,5/17/2025,12:00,12:59,159.45,kWh,$0.00,
Electric usage,5/17/2025,13:00,13:59,159.59,kWh,$0.00,
Electric usage,5/17/2025,14:00,14:59,158.76,kWh,$0.00,
Electric usage,5/17/2025,15:00,15:59,147.70,kWh,$0.00,
Electric usage,5/17/2025,16:00,16:59,140.79,kWh,$0.00,
Electric usage,5/17/2025,17:00,17:59,134.43,kWh,$0.00,
Electric usage,5/17/2025,18:00,18:59,125.50,kWh,$0.00,
Electric usage,5/17/2025,19:00,19:59,118.41,kWh,$0.00,
Electric usage,5/17/2025,20:00,20:59,129.12,kWh,$0.00,
Electric usage,5/17/2025,21:00,21:59,119.53,kWh,$0.00,
Electric usage,5/17/2025,22:00,22:59,122.28,kWh,$0.00,
Electric usage,5/17/2025,23:00,23:59,116.90,kWh,$0.00,
Electric usage,5/18/2025,0:00,0:59,117.98,kWh,$0.00,
Electric usage,5/18/2025,1:00,1:59,117.92,kWh,$0.00,
Electric usage,5/18/2025,2:00,2:59,115.20,kWh,$0.00,
Electric usage,5/18/2025,3:00,3:59,116.99,kWh,$0.00,
Electric usage,5/18/2025,4:00,4:59,118.76,kWh,$0.00,
Electric usage,5/18/2025,5:00,5:59,118.61,kWh,$0.00,
Electric usage,5/18/2025,6:00,6:59,123.20,kWh,$0.00,
Electric usage,5/18/2025,7:00,7:59,123.25,kWh,$0.00,
Electric usage,5/18/2025,8:00,8:59,131.45,kWh,$0.00,
Electric usage,5/18/2025,9:00,9:59,139.42,kWh,$0.00,
Electric usage,5/18/2025,10:00,10:59,147.65,kWh,$0.00,
